,High,Low,Open,Close,Volume,Adj Close,Date_copy,STOCHFk_14,STOCHFd_3,STOCHk_5,STOCHd_3,STOCHFk_98,STOCHFd_21,STOCHk_35,STOCHd_21,STOCHFk_420,STOCHFd_90,STOCHk_150,STOCHd_90,hd_slowave,sto_diff,riz,riz_sto,ticker,companyshortname,startdatetimetype,epsestimate,epsactual,epssurprisepct,timeZoneShortName,gmtOffsetMilliSeconds,quoteType
2015-09-29,142.66000366210938,141.14999389648438,141.99000549316406,142.47000122070312,4763500.0,114.09008026123047,2015-09-29,25.781340803767005,35.98735230974882,34.0000285529576,34.09583362928371,,,,,,,,,,,18.81264490285313,,,,,,,,,,
2015-09-30,145.7100067138672,143.66000366210938,143.69000244140625,144.97000122070312,3946200.0,116.09207153320312,2015-09-30,74.60936685094399,37.861766423622775,46.295625952351706,37.124294191287106,,,,,,,,,,,76.61348548585167,,,,,,,,,,
2015-10-01,145.6699981689453,141.58999633789062,145.30999755859375,143.58999633789062,3880900.0,114.98698425292969,2015-10-01,47.65620110566392,49.34896958679164,46.04552497717087,42.11372649416007,,,,,,,,,,,42.89695682278759,,,,,,,,,,
2015-10-02,144.58999633789062,140.55999755859375,141.0500030517578,144.5800018310547,3054400.0,115.77976989746094,2015-10-02,78.05819662173974,66.77458819278256,47.8599393996544,46.73369677639234,,,,,,,,,,,64.99814656007577,,,,,,,,,,
2015-10-05,149.88999938964844,145.82000732421875,145.82000732421875,149.0399932861328,5131800.0,119.35132598876953,2015-10-05,90.88953979959146,72.20131250899838,63.39892903634124,52.43479780438884,,,,,,,,,,,92.1997058164272,,,,,,,,,,
2015-10-06,150.14999389648438,148.49000549316406,149.05999755859375,148.77999877929688,3018100.0,119.14311981201172,2015-10-06,85.71433117472036,84.88735586535053,75.38552711053191,62.21479851550919,,,,,,,,,,,84.53978891929738,,,,,,,,,,
2015-10-07,150.72999572753906,148.86000061035156,150.0399932861328,150.08999633789062,2980800.0,120.1921615600586,2015-10-07,93.70698618606724,90.1036190534597,79.20505097755657,72.66316904147656,,,,,,,,,,,91.58492002992872,,,,,,,,,,
2015-10-08,153.02000427246094,149.2899932861328,149.69000244140625,152.27999877929688,4794400.0,121.94593811035156,2015-10-08,94.06095429835938,91.16075721971568,88.48600161609565,81.02552656806138,,,,,,,,,,,96.66547774519671,,,,,,,,,,
2015-10-09,153.14999389648438,151.27000427246094,152.4600067138672,152.38999938964844,3531100.0,122.03401947021484,2015-10-09,89.63170669764227,92.46654906068964,90.80070363127615,86.1639187416428,,,,,,,,,,,96.8561532898667,,,,,,,,,,
2015-10-12,152.5800018310547,150.85000610351562,152.39999389648438,151.13999938964844,3227600.0,121.03304290771484,2015-10-12,56.86696332969872,80.18654144190013,83.9961883372976,87.76096452822314,,,,,,,,,,,42.11888307712458,,,,,,,,,,
2015-10-13,150.77999877929688,149.17999267578125,150.77999877929688,149.6199951171875,3915700.0,119.8157730102539,2015-10-13,17.715517394691073,54.73806247401069,70.39642558129174,81.73110584995517,,,,,,,,,,,17.73856911374693,,,,,,,,,,
2015-10-14,150.64999389648438,149.02000427246094,149.60000610351562,150.00999450683594,3353000.0,120.12811279296875,2015-10-14,23.970768076907447,32.85108293376575,56.44918195945978,70.28059862601637,,,,,,,,,,,36.57745541197684,,,,,,,,,,
2015-10-15,151.24000549316406,148.5800018310547,150.91000366210938,150.08999633789062,3476200.0,120.1921615600586,2015-10-15,33.041512659474655,24.909266043691062,44.24529363168284,57.030300390811455,,,,,,,,,,,42.02459783647338,,,,,,,,,,
2015-10-16,151.1999969482422,149.25999450683594,150.4499969482422,150.38999938964844,3483700.0,120.43240356445312,2015-10-16,45.24993896484375,34.087406567075284,35.368940085123135,45.35447189208859,,,,,,,,,,,64.73817686160325,,,,,,,,,,
2015-10-19,149.97000122070312,148.3800048828125,149.85000610351562,149.22000122070312,7954700.0,119.49547576904297,2015-10-19,29.37049505690033,35.88731556040624,29.869646430563456,36.49462671578981,,,,,,,,,,,15.961699346324805,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-20,142.8800048828125,140.27000427246094,142.49000549316406,140.63999938964844,16025600.0,112.6246109008789,2015-10-20,3.372790118648547,25.99774138013088,27.00110097535495,30.746562497013855,,,,,,,,,,,1.324566736147388,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-21,142.66000366210938,139.3000030517578,140.25,140.9199981689453,6990600.0,112.84881591796875,2015-10-21,13.56779552715655,15.437026900901813,24.920506465404774,27.263751290441064,,,,,,,,,,,6.896932610970749,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-22,145.07000732421875,141.6199951171875,141.74000549316406,144.08999633789062,5583200.0,115.38738250732422,2015-10-22,40.252065066587335,19.064216904130813,26.36261694682731,26.094741462529015,,,,,,,,,,,59.14174983761606,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-23,145.49000549316406,143.6999969482422,144.61000061035156,144.67999267578125,5370400.0,115.8598403930664,2015-10-23,50.421654613603636,34.74717173578251,27.396960076579283,26.226694496270465,,,,,,,,,,,66.20160245625537,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-26,145.0,143.2100067138672,144.75,143.66000366210938,3489400.0,115.0429916381836,2015-10-26,70.4361694784898,53.703296386226924,35.61009496089718,29.7898906614346,,,,,,,,,,,41.44238956226487,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-27,143.8300018310547,137.3300018310547,143.50999450683594,137.86000061035156,15008500.0,110.39838409423828,2015-10-27,6.49508016470509,42.450968085599506,36.23455297010849,33.08053600252833,,,,,,,,,,,7.88875567461673,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-28,141.22999572753906,137.5,137.9199981689453,140.8300018310547,8511400.0,112.77674865722656,2015-10-28,42.89213761327215,39.94112908548902,42.09942138733161,37.98135643944577,,,,,,,,,,,49.64365150573668,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-29,140.82000732421875,139.02000427246094,140.36000061035156,140.5500030517578,3710400.0,112.55253601074219,2015-10-29,39.460781563800786,29.615999780592677,41.9411646867743,40.09171301473814,20.354000225699014,,,,,,,,,,45.734618628547985,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-10-30,141.3300018310547,139.89999389648438,140.44000244140625,140.0800018310547,3984000.0,112.17613220214844,2015-10-30,35.853985091343866,39.40230142280561,39.02763078232235,41.02273895214276,17.383068136989657,,,,,,,,,,36.172450430568,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-02,140.52000427246094,139.57000732421875,140.5,140.3699951171875,3822200.0,112.40837097167969,2015-11-02,46.76912747896635,40.694631378037,34.29422238241766,38.42100595050477,19.2161492468501,,,,,,,,,,49.26293230568061,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-03,142.8000030517578,139.89999389648438,140.02000427246094,141.8800048828125,4349400.0,113.61756896972656,2015-11-03,82.64155397721548,55.08822218250857,49.52351714491973,40.94845676988658,28.76109566262434,,,,,,,,,,83.82027668799942,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-04,142.64999389648438,141.3000030517578,142.5500030517578,141.6300048828125,3516900.0,113.41741180419922,2015-11-04,69.04765749255226,66.15277964957802,54.75462112077575,46.190786882704394,27.180816741079823,,,,,,,,,,68.39509748151691,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-05,142.3800048828125,139.6300048828125,141.61000061035156,139.88999938964844,5096900.0,112.02397918701172,2015-11-05,9.906888194972623,53.86536655491346,48.84384244701012,51.040660237568545,16.182040724204484,,,,,,,,,,19.203143879846913,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-06,139.5500030517578,137.8699951171875,138.60000610351562,138.25,4744900.0,111.7491683959961,2015-11-06,7.707997387749038,28.88751435842464,43.214644906291156,48.937702824692344,5.8154148569753055,,,,,,,,,,8.151469634534873,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-09,138.0800018310547,134.8800048828125,137.9199981689453,135.30999755859375,8075600.0,109.37272644042969,2015-11-09,5.4292017069810905,7.681362429900915,34.9466597518941,42.335049035065126,2.3535464386950427,,,,,,,,,,2.6608963295484274,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-10,135.74000549316406,134.1199951171875,135.36000061035156,135.47000122070312,4520800.0,109.5020751953125,2015-11-10,15.826568542919599,9.654589212549908,21.58366266503493,33.2483224410734,7.094094535541034,,,,,,,,,,9.309861694972234,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-11,136.1999969482422,134.5,136.08999633789062,135.02000427246094,3164800.0,109.1383285522461,2015-11-11,10.895981733810185,10.717250661236958,9.953327513286515,22.161216643405183,4.7294230846329635,,,,,,,,,,6.725725033479654,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-12,134.6999969482422,133.00999450683594,134.6999969482422,133.0399932861328,4701400.0,107.53787994384766,2015-11-12,0.4586963318292324,9.060415536186339,8.063689140657837,13.200226439659763,0.1489512423336705,,,,,,,,,,1.953650723172572,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-13,133.0,131.64999389648438,132.9499969482422,131.75,4613800.0,106.49514770507812,2015-11-13,1.5553029565943755,4.303327007411263,6.833150254426904,8.283388969457087,0.46514466751453487,,,,,,,,,,1.0151347931791819,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-16,134.08999633789062,131.7899932861328,131.7899932861328,133.7100067138672,4190800.0,108.07946014404297,2015-11-16,45.27497660879509,15.762991965739564,14.802305234789705,9.899714876624818,9.58145496457122,,,,,,,,,,59.75905920341484,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-17,134.82000732421875,133.30999755859375,134.22000122070312,133.82000732421875,2815100.0,108.16838073730469,2015-11-17,47.69257081917844,31.507616794855966,21.175505690041472,14.270320393086031,10.093085710392442,,,,,,,,,,62.2722344663556,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-18,135.91000366210938,134.25999450683594,134.7899932861328,135.82000732421875,4149200.0,109.78498077392578,2015-11-18,97.88741475156169,63.61832072651174,38.57379229359178,24.85053440614099,19.39541129178779,,,,,,,,,,88.46602873731001,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-19,137.74000549316406,136.00999450683594,136.2100067138672,136.74000549316406,4753600.0,110.52861785888672,2015-11-19,83.57967001991906,76.38655186355307,55.19798703120974,38.31576167161434,23.674472542696222,,,,,,,,,,92.96168432297179,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-20,138.9199981689453,137.25,137.3699951171875,138.5,5176400.0,111.95125579833984,2015-11-20,94.10942662945779,91.85883713364619,73.70881176578243,55.826863696861324,31.860493504723838,,,,,,,,,,97.17485578745976,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-23,138.8699951171875,137.1199951171875,138.52999877929688,138.4600067138672,5137900.0,111.91893768310547,2015-11-23,91.80050971421733,89.82986878786475,83.01391838686686,70.64023906128635,31.674478220385176,,,,,,,,,,94.60124413542833,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-24,139.33999633789062,137.30999755859375,137.64999389648438,138.60000610351562,3407700.0,112.03208923339844,2015-11-24,85.43326835334297,90.44773489900604,90.56205789369976,82.42826268211635,32.32563817223837,,,,,,,,,,95.44570465167328,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-25,138.42999267578125,137.3800048828125,138.3699951171875,138.0,3238200.0,111.5470962524414,2015-11-25,59.75989185969253,78.99788997575094,82.93655331532594,85.5041765319642,29.534912109375,,,,,,,,,,40.77583467763779,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-27,138.80999755859375,137.2100067138672,138.0,138.4600067138672,1415800.0,111.91893768310547,2015-11-27,60.360849542923916,68.51800325198647,78.2927892199269,83.9304668096509,31.674478220385176,17.595150966652152,,,,,,,,,68.46884031517638,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-11-30,139.89999389648438,138.52000427246094,138.61000061035156,139.4199981689453,4545600.0,112.69488525390625,2015-11-30,82.7339590537351,67.61823348545052,76.01769570478237,79.08234608001175,37.12375215886632,18.393710582517265,,,,,,,,,89.31748535043205,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-01,141.39999389648438,139.5800018310547,139.5800018310547,141.27999877929688,4195100.0,114.1983642578125,2015-12-01,97.13614596041442,80.07698485235782,77.0848229540218,77.13176929291038,49.15772936267526,19.90678968850229,,,,,,,,,97.00114973922503,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-02,141.2100067138672,139.5,140.92999267578125,139.6999969482422,3725400.0,112.92123413085938,2015-12-02,59.427156357544746,79.76575379056476,71.88360055486216,74.99537307122213,41.0923853313196,20.948515216334172,,,,,,,,,43.654983290112185,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-03,140.72999572753906,138.19000244140625,140.10000610351562,138.9199981689453,5909600.0,112.29073333740234,2015-12-03,40.81137675485715,65.79155969093878,68.09389753389507,72.3541070142597,37.11077064238763,21.346118786799092,,,,,,,,,28.292441236518204,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-04,141.02000427246094,137.99000549316406,138.08999633789062,140.42999267578125,4571600.0,113.51126861572266,2015-12-04,71.55411966332106,57.26421759190767,70.3325515579745,70.10334988224392,44.91047267896683,22.190388117174663,,,,,,,,,69.64776295713192,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-07,140.41000366210938,138.80999755859375,140.16000366210938,139.5500030517578,3279400.0,112.79998779296875,2015-12-07,45.74788456977676,52.70446032931835,62.93533666118283,67.12059525101749,43.12230347653712,23.473257772047646,,,,,,,,,41.65037320524654,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-08,139.05999755859375,137.52999877929688,138.27999877929688,138.0500030517578,3905200.0,111.58753967285156,2015-12-08,14.13052041480597,43.810841549301294,46.33421155206114,59.86736659040617,46.24280196996976,25.398371444094998,,,,,,,,,17.570874262155307,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-09,139.83999633789062,136.22999572753906,137.3800048828125,136.61000061035156,4615000.0,110.4235610961914,2015-12-09,7.933281939869648,22.603895641484158,36.03543666852612,48.43499496059004,35.83816877044472,26.99287726941641,,,,,,,,,8.327352556984536,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-10,137.85000610351562,135.72000122070312,137.02999877929688,136.77999877929688,4222300.0,110.56097412109375,2015-12-10,19.99994241969707,14.02124825812426,31.873149801494105,38.080932674027125,37.06647821048953,28.420133634890153,,,,,,,,,18.4559100066371,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-11,135.44000244140625,133.91000366210938,135.22999572753906,134.57000732421875,5333800.0,108.77459716796875,2015-12-11,10.153902493990385,12.69570895118573,19.59310636762797,29.16723094588274,21.09834523863337,29.199606118413982,,,,,,,,,4.765693825494389,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-14,136.13999938964844,134.02000427246094,135.30999755859375,135.92999267578125,5143800.0,109.8739013671875,2015-12-14,34.063937750239305,21.405927554642286,17.25631700372048,22.90752439094753,32.05990129225311,30.719175168410146,,,,,,,,,50.21607926196593,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-15,138.97000122070312,137.27999877929688,137.39999389648438,137.7899932861328,4238500.0,111.37735748291016,2015-12-15,65.42992270243009,36.54925431555329,27.516197461245305,21.45520694419793,50.410471180576,33.0975240499845,,,,,,,,,78.40578158883267,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-16,139.64999389648438,137.7899932861328,139.1199951171875,139.2899932861328,4345500.0,112.58981323242188,2015-12-16,93.72820169282464,64.40735404849804,44.675181411836306,29.81589862560071,68.52011763627182,35.9041270343512,,,,,,,,,88.71357816952565,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-17,139.5,136.30999755859375,139.35000610351562,136.75,4089500.0,110.53671264648438,2015-12-17,49.47737229381991,69.54516556302491,50.57066738666087,40.92068208658085,45.73992749686271,37.601595690849784,27.399765592741396,,,,,,,,33.90428289265087,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-18,136.9600067138672,134.27000427246094,136.41000366210938,134.89999389648438,10026100.0,109.04133605957031,2015-12-18,15.630395130187795,52.94532303894414,51.66596591390036,48.97060490413253,29.14795812936979,38.0660026831156,27.651021532846276,,,,,,,,17.84451121857726,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-21,135.8300018310547,134.02000427246094,135.8300018310547,135.5,5617500.0,109.52633666992188,2015-12-21,26.2877167876802,30.465161403895994,50.11072172138854,50.78245167398327,34.52917437018203,38.582893246329206,28.140910282366058,,,,,,,,37.1541418696743,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-22,138.19000244140625,135.64999389648438,135.8800048828125,137.92999267578125,4263800.0,111.49051666259766,2015-12-22,69.4493003439332,37.122470753933754,50.914597249689166,50.897094961659356,56.32281276044268,39.747765591839624,29.2011006684687,,,,,,,,78.3572218973205,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-23,139.30999755859375,138.11000061035156,138.3000030517578,138.5399932861328,5164900.0,111.98357391357422,2015-12-23,82.48161565085191,59.406210927488466,48.665280041294615,49.896866337457446,62.63635808771307,41.222140823617146,30.168965309185523,,,,,,,,83.7169622519237,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-24,138.8800048828125,138.11000061035156,138.42999267578125,138.25,1495200.0,111.7491683959961,2015-12-24,79.9622135367841,77.29770984385642,54.76224828988745,51.44737519362375,61.5097795512527,42.611861841665444,31.149792818047608,,,,,,,,67.76173687051381,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-28,138.0399932861328,136.5399932861328,137.74000549316406,137.61000061035156,3143400.0,111.23184204101562,2015-12-28,67.86391104316598,76.76924674360068,65.2089514724831,56.212159934555054,61.12827398838141,44.11630764542765,32.43397091130981,,,,,,,,36.802570901456,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-29,140.05999755859375,138.1999969482422,138.25,139.77999877929688,3943700.0,112.98589324951172,2015-12-29,93.65082660355554,80.49231706116858,78.68157343565815,66.21759106600958,83.38466546474359,46.57869751420663,34.6502352143889,,,,,,,,84.57935908195674,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-30,140.44000244140625,139.22000122070312,139.5800018310547,139.33999633789062,2989400.0,112.6302490234375,2015-12-30,71.79478150639108,77.76983971770423,79.15066966814973,74.34706485876366,78.87181991185898,48.566700740539616,36.836471599336434,,,,,,,,64.73341467507169,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2015-12-31,139.10000610351562,137.57000732421875,139.07000732421875,137.6199951171875,3462100.0,111.23995971679688,2015-12-31,27.692289634611548,64.37929924818609,68.19280446490166,75.34168252290318,61.230781750801285,49.14160799711705,38.38323409120102,,,,,,,,22.83791081703451,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-04,135.97000122070312,134.24000549316406,135.60000610351562,135.9499969482422,5229400.0,109.89006042480469,2016-01-04,27.580520915626238,42.355864018876325,57.71646594067008,68.35331335790717,44.10259540264423,49.2849513338468,39.50818187171562,,,,,,,,10.119729129627148,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-05,136.88999938964844,134.85000610351562,136.75999450683594,135.85000610351562,3924800.0,109.80924224853516,2016-01-05,25.96776456169107,27.080191703976322,49.337236644375096,58.41550234998229,43.07704827724359,49.56905979264946,40.73469892985591,,,,,,,,9.487062876998781,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-06,135.5800018310547,133.6199951171875,134.3800048828125,135.1699981689453,4310900.0,109.25958251953125,2016-01-06,22.727293066879067,25.425192848065496,35.1525299370398,47.402077507361675,35.17174472571495,49.1053108424946,41.72631607437592,,,,,,,,5.127216559510107,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-07,135.02000427246094,132.42999267578125,133.6999969482422,132.86000061035156,7025800.0,107.39240264892578,2016-01-07,6.446882592204536,18.38064674025826,22.082950154202496,35.52423891187249,4.793844772036785,47.28014614228031,41.58952721173208,,,,,,,,1.243792380644439,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-08,133.82000732421875,131.32000732421875,133.17999267578125,131.6300048828125,4762700.0,106.3981704711914,2016-01-08,5.565493719780295,11.579889792954669,17.657590971236242,24.964357020826203,3.0753767018567912,45.224554462846356,41.389021240059634,,,,,,,,0.688473474775189,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-11,133.82000732421875,131.75999450683594,131.80999755859375,133.22999572753906,4974400.0,107.69147491455078,2016-01-11,34.29068445491528,15.434353588966738,18.99962367909405,19.580054934844284,18.948322893360903,44.42027608774713,41.37624728581887,,,,,,,,54.05544210121144,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-12,133.77999877929688,131.1300048828125,133.64999389648438,132.89999389648438,5078700.0,107.42469787597656,2016-01-12,39.77506129236889,26.543746489021526,21.761083025229617,19.472765891853324,17.23457553182954,43.4758997697157,41.19225022836553,,,,,,,,44.24726764380768,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-13,134.27999877929688,131.10000610351562,133.5,131.1699981689453,4700100.0,106.02632141113281,2016-01-13,1.7855127072296333,25.283752818171305,17.57272695329973,19.44447788587448,0.679535421172706,42.50357549269377,40.30136571169264,,,,,,,,15.244933099772814,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-14,133.7899932861328,131.22000122070312,131.92999267578125,132.91000366210938,5709600.0,107.43280792236328,2016-01-14,56.91829331490759,32.8262891048354,27.667009097840342,22.33360635878991,17.572812657402743,41.813714129129465,39.89846098132171,,,,,,,,63.44410162098839,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-15,130.8800048828125,128.8699951171875,130.00999450683594,130.02999877929688,9008500.0,105.1048355102539,2016-01-15,21.44182766887604,26.71521123033779,30.84227588765949,25.360670646266538,9.257811453469822,39.854063665933936,39.23938021792833,,,,,,,,22.009715642161233,,IBM,International Business Machines Corporation,TNS,3.3,3.34,1.15,EDT,0.0,EQUITY
2016-01-19,132.10000610351562,128.05999755859375,130.11000061035156,128.11000061035156,9979600.0,103.55288696289062,2016-01-19,0.80390742676028,26.38800947018134,24.14492048202849,27.55140182250945,0.3748355733485845,36.60905023436616,38.40623517404185,36.25605490222856,,,,,,,11.76500927387351,,IBM,International Business Machines Corporation,TNS,4.81,4.84,0.6,EDT,0.0,EQUITY
